grant_id,Title,Donations Standard deviation,Variety of tokens,Variety of chain,Variety of days,Votes,Total raised
6243,Refi Spring 2022,21.022806777113846,7,3,16,349,1949.137156523022
5047,learn.0xparc.org,12.45186459558072,6,3,16,397,1957.1519234754624
7300,MRV 101,13.283900291366471,6,3,16,367,1971.104727054312
7316,Rings Network,453.03639994665787,4,2,4,6,1971.2308500000001
6391,Bitloan protocol,8.458329976596033,5,3,12,1072,1975.1323242333776
7177,ENS Latino Community D&I Initi,19.917240779352415,6,3,16,282,2035.2337361625
7439,BitRavener Cryptocurrency Rewa,4.393605134264547,5,3,10,1367,2048.876706553755
7448,"POCA, Proof of climate/communi",469.83186543770694,5,3,6,17,2052.59834443
6313,Openkoo,8.05442331401904,5,3,9,1155,2068.194367904
7183,zkLands - Maths behind ZKPs,13.49302755601816,7,3,16,428,2071.298740711406
7638,zk nullifiers: New Cryptograph,33.5046367608248,6,3,14,446,2083.206065220605
6435,Hyperspot Finance,8.29937407190559,5,3,11,1116,2086.452540469693
6501,StarfishDAO Platform,8.361821357339082,5,3,10,1165,2110.8428067625
7362,Rainforest Monitoring Lab by G,95.94622490555079,6,3,14,109,2114.19226604
4450,L2 Planet - Biweekly L2 Newsle,5.5509386037364035,6,3,16,943,2137.5588164698424
4054,Surge,17.221916665303922,6,2,16,519,2143.0883030207797
7268,inTheory Research Markets by I,30.92505666996332,5,3,16,188,2158.6384633135
4017,Swell Network | Maintaining a,3.1399705252749697,5,3,16,1094,2161.049124942163
6413,Web3beach - Social and Environ,70.96094761194783,5,3,15,208,2177.594377025
5098,Silvi -  Tree Stewardship Prot,24.585084864608643,6,3,16,238,2235.624876455
7377,BETTER,49.715991014789616,5,2,16,190,2286.67229213381
1620,The Daily Ape,11.014817669058969,6,3,16,614,2323.779691176999
6596,Multisig Campaign Platform,8.196171006350472,5,3,14,1186,2324.028325143725
5933,Akula,12.04765038558281,7,3,16,533,2332.9249690804
7455,Starknet.id : Identity and nam,2.323474531778625,4,3,16,1348,2367.3039314116
5884,$Earth - Solarpunk Dao,53.15521894622372,7,3,16,182,2421.984282387825
7391,ReFi for Community Prosperity,45.91933440754163,8,3,15,253,2442.2433499360864
7327,ColtonArt - Regen Art & Fundra,212.7447413559242,4,3,16,87,2479.3803611499998
6389,Atlantis Climate Network,179.4506209680466,5,3,16,123,2497.209529575
5900,Lobby3: Web3-Native Impact Adv,27.876160173929694,6,2,16,614,2525.184035456289
7452,Dottyland Impact Self - Indivi,198.67280477805468,7,3,12,100,2528.94924606951
4812,ETH Leaderboard,13.306773825428563,6,3,16,750,2552.646079357254
1632,rekt.news - The dark web of De,37.34630235950448,7,2,16,387,2589.512038616769
3364,"Blockscout - Open-source, Mult",84.82216978016197,6,2,12,145,2641.805769125308
7445,pRoots: empower people to stor,91.266772353732,5,3,16,244,2646.50343981
7495,ReSci Network: Scientific Coll,56.473839965329304,9,3,16,328,2651.043033054937
4858,Zk Block - Boilerplate & Tools,8.257133928537549,9,3,16,1030,2685.456232452528
7224,Climate Guardians Game,272.9054854484995,5,3,9,53,2725.91041015
6602,Harefund,6.850235207929165,5,3,10,1621,2727.8945214095
6034,Lodestar: TypeScript Ethereum,39.88660452103317,8,3,16,346,2747.97960659578
4811,"Grant for LexDAO, The Internat",14.466001061049141,5,2,16,738,2772.3264404923566
7333,Active Blockference: an Open S,105.56758622374457,6,3,12,211,2796.565216621086
6707,CryptoTribe,6.70689962038534,5,3,10,1682,2845.6659561725
1693,EUCI 🇪🇺 European Crypto Initia,36.147939371282625,7,3,16,384,2871.9757809975686
4885,LOA Labs : Refi Conversations,157.47999570987912,7,3,16,160,2877.331948544312
6487,Bitgiant,6.624105561950296,5,3,10,1726,2881.1038469125
6429,BitGuild,6.5590577652336775,5,3,13,1766,2923.860306004
7285,Eden Protocol,34.322501364942724,5,2,16,421,2938.2416158205
142,Nethermind,11.15236873049772,7,3,16,875,2954.2120108135346
4975,DevPill.me - A public good blo,30.351944121789003,6,3,16,596,3016.6552674763843
6249,MangoBOX  Protocol,6.549429001084539,5,3,11,1781,3018.7550967575003
7493,ATX DAO: Developing grassroots,51.39421228702995,3,2,14,198,3023.4795115502
5091,The Future of Work is Decentra,14.29461855191334,7,3,16,665,3154.226405016289
6245,Antdao  Protocol,3.6025702514797113,5,3,14,2140,3157.0013804851
5066,"LearnWeb3 DAO - The best, fast",8.429210274731439,6,3,16,1326,3223.3237253184
200,Vyper Smart Contract Language,31.954488861617023,7,2,15,638,3229.397296853
6232,CherrySafe,7.066440148646772,6,3,12,1827,3231.225008373
7352,HYDAO: Build a  decentralized,44.213642269032384,6,3,15,256,3349.4349056240003
258,beaconcha.in - Open source Eth,19.514610960928504,8,3,16,498,3431.757887815919
5564,Realmverse: Building an open o,13.96350886318332,5,2,16,826,3464.8194875814775
599,Proof of Humanity,6.515156942734423,6,2,16,1432,3499.376633354961
3224,Otterscan,36.6554565219537,6,3,16,464,3667.966284104709
7482,Building a Landscape of Voting,10.745295789508964,5,3,16,1496,3691.73884012205
6100,Women Build Web3 Developer Acc,46.17480733527364,7,3,15,300,3766.616729545955
7518,Medical Impact DAO to Govern R,103.18135064884754,5,3,16,251,3819.547638515
7365,Open access longevity knowledg,79.62913186053163,6,3,16,293,3833.722511237105
6780,Help regrò farmers protecting,119.37259042814503,5,3,16,222,3838.7939894799997
5845,DWeb Camp Brazil,490.4188955754571,6,3,12,47,3865.337940925
25,Lighthouse: Ethereum Consensus,16.64210956496412,9,3,16,798,3939.48721405468
24,Prysm by Prysmatic Labs,10.043409861914801,7,3,16,1452,3956.0880403879178
2851,🏗  Scaffold-ETH,45.19900404304338,9,2,16,383,3972.4854268682875
7384,Ourlog: Multiplayer Thinking f,75.58886395553762,5,2,15,463,3992.8713302406
5885,Internet Archive,61.03683175577064,7,3,16,394,4132.233347251535
7087,DefiLlama APIs,67.5905895128671,5,3,14,596,4255.714220908605
6355,"Blu3 DAO - Empowering women, n",24.11906494890408,7,2,16,615,4308.123348639289
7335,The Science Commons Initiative,43.720791935893054,8,3,16,360,4366.28834888797
5042,NineLivesDAO,81.7037070353823,5,3,12,201,4386.93019335
1080,Treejer: A Climate Action Prot,30.200390096450473,6,3,16,290,4413.739300074285
1634,Ethereum Staking Guides (Ubunt,23.771301450881595,9,3,16,500,4437.247100883881
4912,Regens Unite - bring Regens to,91.7588924593758,8,3,16,495,4662.56060924698
6703,CoinsGuru - Crypto and NFT Ins,47.25776506052716,6,3,16,1352,4683.346876498548
7242,SpaceFi: A cross-chain web3 pl,1.5749099108938107,7,3,16,3013,4973.753625933594
184,TrueBlocks - Indexing any EVM-,29.103202666087377,6,3,16,1310,4978.501172775175
149,Rotki - The portfolio tracker,25.470085141031824,8,3,16,931,5005.299168450073
7525,Starksheet: the web3 spreadshe,32.95307198151146,6,3,14,510,5185.169368378638
191,BrightID 🔆 Universal Proof of,10.10970368801338,10,3,16,1826,5227.147779212249
7771,Unit Master's - 6 week long on,240.82119039755068,5,2,8,101,5271.23161127706
7379,Cambiatus: New organizations f,202.1508755562022,4,3,12,73,5324.53687285
7126,New Atlantis: unlocking ocean,33.40133312117636,6,3,16,547,5359.483427426101
6336,Share | Web3 social writing pl,22.809897489234743,7,3,16,1026,5461.023418271511
7322,Forta Bots: Funding & Money La,7.706031141263278,7,3,16,2842,5516.597225617365
4830,Punk Domains (Domains for DAOs,24.416500399534552,5,3,16,928,5526.545757381238
4655,ChainEye - Free and open sourc,8.96207698131797,5,3,16,2418,5549.18866809485
7159,TeaParty,21.11148764027676,5,3,13,1194,5564.464857128138
7464,0xDeadList,20.809028955780935,6,3,16,1255,5569.425421078262
7207,Cashmere Labs,23.752929998314006,5,3,16,944,5615.3889594859875
7288,Leevtis is a platform that ena,20.462403937991514,5,3,10,1294,5672.2737875430375
7292,Scopefy Protocol,20.81880879657317,5,3,16,1250,5728.723037380438
7218,NebullaX,19.748676445166435,5,3,12,1392,5811.616443421238
7519,Rouge Ticket on Arbitrum Nova,42.22095759958395,5,3,9,1635,5820.437908887985
7419,Barichara Regeneration Fund –,69.92118835788001,6,3,16,341,5821.650781845
4197,RWA 🤝 ReFi - basinDAO,33.40322906215117,7,3,16,505,6001.91036371875
3974,Electronic Frontier Foundation,95.88280151594633,7,3,16,429,6030.925718003294
2767,Orange Wallet,19.453752206653483,6,3,16,1447,6079.558700192938
5189,ETHRank - The Ethereum Leaderb,21.677200494332983,6,3,16,1223,6165.2641424142375
3613,Impersonator: Log-in to dapps,7.285369935723734,9,3,15,2691,6233.388825298249
7236,Contri.build,17.966713026127493,7,3,16,1693,6365.444770473187
3595,ZK HACK - ZK Focused virtual e,27.853787329716955,6,3,16,819,6420.431620475023
5997,A3S Protocol - First Transfera,20.795727950634287,5,3,16,1243,6482.5129368214475
3633,NFTScan (nftscan.com) is a pro,21.625539457412092,7,3,16,1230,6545.899345667113
7105,nfty chat,23.77065641011446,6,3,15,999,6553.265505156737
7277,4EVERLAND: A Cloud Computing P,13.634635816226401,8,3,16,2733,6557.544427158079
384,Ethereum on ARM,32.90235219365433,6,3,16,655,6930.432080796048
7216,Subnet,127.17949561013076,5,3,8,279,7148.714598503038
4499,POAPathon,18.569975456974245,6,2,16,1690,7234.576810855948
329,Zero Knowledge Podcast,41.00634558420095,8,3,16,625,7400.05482103158
7133,ENS + DeFi + NFT - a new Socia,40.53599151833788,5,3,16,1370,7514.555754246019
1744,zkpay,15.639146446715976,7,3,16,2367,7908.059733091616
7409,tProof,17.629835089283368,6,3,16,2225,8086.561534724788
7485,Launch MECX DAO: Empowering Ma,127.64544056629227,5,3,15,443,8129.1326941945
7169,GalaxChat,46.784323773078,5,3,13,347,8213.772191338037
4832,Protocol Guild,42.3195724399946,7,2,16,677,8529.940062849924
7203,minipent.xyz : An open-source,84.09906289824985,4,2,16,887,8633.322193618269
4493,wagmi: React Hooks library for,115.12560903898566,6,3,16,616,8638.7940626444
137,Nimbus,26.470084123120568,8,3,16,1636,8848.492964214654
259,Revoke.cash - Helping you stay,9.184184724374763,11,3,14,3186,9400.123442112075
1561,ethstaker,30.220808579118795,8,3,16,1503,9552.759654609199
3857,L2BEAT,25.627377131417692,8,3,16,1446,9663.809275816788
5940,Buddle Finance,13.99836150992011,8,3,16,3523,10292.064575102462
7299,"(3,3)DAO - A Web3 project rese",19.969516344639107,8,3,15,2160,10353.839432812296
1624,CryptoStats/CryptoFees.info,29.41471199660185,9,3,16,1222,10390.445645300499
7117,Nimi.eth,20.88145029381171,8,3,16,2341,10709.952562099137
3414,DApp Learning developer group,791.1158461857183,5,3,13,159,10863.875120825
13,"ethers.js - Complete, Simple a",28.59191862482219,10,3,16,1428,11056.974169023077
7484,Friend’s of Pooly - DeFi Defen,41.239758982481554,10,2,16,1373,11407.733954367495
5039,ZachXBT Crypto Scam Research,42.29628379905516,9,3,16,1709,11436.067932247948
6712,Intmax Project,17.761411472332476,9,3,16,2886,11832.86631631791
4846,Fileverse.io - File sharing an,16.14848577719779,8,3,16,3213,11891.421625864217
5477,RedStone - new generation of O,14.406665512715522,9,3,16,3594,12017.150449308347
4760,ETH.LIMO - Your Privacy Focuse,26.38099538909149,7,3,16,2378,12200.834704178633
7233,IDriss - A more usable web3 fo,32.009004879714446,5,3,15,3592,12555.888344378272
7243,Pyme,12.445697487511016,10,3,16,4916,13164.651011463879
4024,ReFi DAO 2050: A Diverse Found,130.58003263831685,9,3,16,1620,13613.004338853816
6047,Loanshark,13.681488468525583,10,3,16,4008,14075.680811198552
7077,LlamaPay,12.20084788008592,10,3,13,5157,14673.725834325644
4268,zkRollups.xyz,11.77930070871044,8,3,16,5334,14898.160135054914
7604,"Ceres-We already have 250,000",95.33968891316069,7,3,11,590,15743.215024462637
821,Umbra:  Privacy Preserving Ste,14.035410626221628,11,3,16,6264,16257.356936655555
172,ZeroPool - Scaling anonymous t,10.680220849403602,11,3,15,6958,17901.1213872383
7219,"zkPass, a decentralized KYC so",10.01650333997278,9,3,16,8289,19329.535286708655
6492,Mail3 - A web3 native communic,9.069564452105396,10,3,16,8996,20397.24904918048
4118,Blockchain Association (BA),2108.8924818543396,6,3,15,89,22202.670092046304
6972,Lenstube,19.131507858248042,12,3,16,8062,22488.083271246684
7167,Fibrous: DEX aggregator that o,27.516704553874746,12,3,16,8107,27299.448451091193
6087,MetaMail,17.166795562443276,11,3,16,10193,27428.59449696241
5688,JediSwap: First AMM on StarkNe,13.984079825905535,14,3,16,15786,37712.64617812378
4665,Via - UX-first one-stop DEX &,16.70491559841331,16,3,16,14522,37735.59513455094
3591,DefiLlama,32.48394965058336,15,3,16,11749,40048.5586983456
6667,Phi - Build web3 world with yo,14.18331841452021,13,3,16,16185,40249.94974859311
5007,Lenster,14.162007706872346,14,3,16,16382,41793.57301266823
5288,Tally Ho! - Open Source and Co,20.873253297901506,15,3,16,16619,42134.01680712176
7213,StarkDeFi - Your Access Portal,13.95597594951785,16,3,16,15809,44039.25881107602
1668,Coin Center is educating polic,1761.6880747089149,9,3,16,1169,76463.53825803657
5719,SyncSwap on zkSync,17.308615276788206,18,3,16,32461,83022.55105937333
